"Class"	"Phylum"
"17384"	"Gammaproteobacteria"	"Proteobacteria"
"17385"	"Actinomycetia"	"Actinobacteriota"
"17386"	"Actinomycetia"	"Actinobacteriota"
"17387"	"Negativicutes"	"Firmicutes"
"17388"	"Alphaproteobacteria"	"Proteobacteria"
"17389"	"Bacilli"	"Firmicutes"
"17390"	"Gammaproteobacteria"	"Proteobacteria"
"17391"	"Actinomycetia"	"Actinobacteriota"
"17392"	"Bacilli"	"Firmicutes"
"17393"	"Bacilli"	"Firmicutes"
"17394"	"Actinomycetia"	"Actinobacteriota"
"17395"	"Actinomycetia"	"Actinobacteriota"
"17396"	"Gammaproteobacteria"	"Proteobacteria"
"17397"	"Alphaproteobacteria"	"Proteobacteria"
"17398"	"Gammaproteobacteria"	"Proteobacteria"
"17399"	"Gammaproteobacteria"	"Proteobacteria"
"17400"	"Gammaproteobacteria"	"Proteobacteria"
"17401"	"Gammaproteobacteria"	"Proteobacteria"
"17402"	"Gammaproteobacteria"	"Proteobacteria"
"17403"	"Actinomycetia"	"Actinobacteriota"
"17404"	"Alphaproteobacteria"	"Proteobacteria"
"17405"	"Bacilli"	"Firmicutes"
"17406"	"Gammaproteobacteria"	"Proteobacteria"
"17407"	"Gammaproteobacteria"	"Proteobacteria"
"17408"	"Gammaproteobacteria"	"Proteobacteria"
"17409"	"Bacilli"	"Firmicutes"
"17410"	"Alphaproteobacteria"	"Proteobacteria"
"17411"	"Gammaproteobacteria"	"Proteobacteria"
"17412"	"Gammaproteobacteria"	"Proteobacteria"
"17413"	"Alphaproteobacteria"	"Proteobacteria"
"17414"	"Bacilli"	"Firmicutes"
"17415"	"Bacilli"	"Firmicutes"
"17416"	"Bacilli"	"Firmicutes"
"17417"	"Bacilli"	"Firmicutes"
"17418"	"Gammaproteobacteria"	"Proteobacteria"
"17419"	"Actinomycetia"	"Actinobacteriota"
"17420"	"Gammaproteobacteria"	"Proteobacteria"
"17421"	"Gammaproteobacteria"	"Proteobacteria"
"17422"	"Gammaproteobacteria"	"Proteobacteria"
"17423"	"Actinomycetia"	"Actinobacteriota"
"17424"	"Bacilli"	"Firmicutes"
"17425"	"Gammaproteobacteria"	"Proteobacteria"
"17426"	"Gammaproteobacteria"	"Proteobacteria"
"17427"	"Bacilli"	"Firmicutes"
"17428"	"Bacteroidia"	"Bacteroidota"
"17429"	"Gammaproteobacteria"	"Proteobacteria"
"17430"	"Gammaproteobacteria"	"Proteobacteria"
"17431"	"Gammaproteobacteria"	"Proteobacteria"
"17432"	"Gammaproteobacteria"	"Proteobacteria"
"17433"	"Gammaproteobacteria"	"Proteobacteria"
"17434"	"Gammaproteobacteria"	"Proteobacteria"
"17435"	"Actinomycetia"	"Actinobacteriota"
"17436"	"Gammaproteobacteria"	"Proteobacteria"
"17437"	"Gammaproteobacteria"	"Proteobacteria"
"17438"	"Gammaproteobacteria"	"Proteobacteria"
"17439"	"Gammaproteobacteria"	"Proteobacteria"
"17440"	"Gammaproteobacteria"	"Proteobacteria"
"17441"	"Bacteroidia"	"Bacteroidota"
"17442"	"Bacilli"	"Firmicutes"
"17443"	"Actinomycetia"	"Actinobacteriota"
"17444"	"Bacilli"	"Firmicutes"
"17445"	"Gammaproteobacteria"	"Proteobacteria"
"17446"	"Gammaproteobacteria"	"Proteobacteria"
"17447"	"Alphaproteobacteria"	"Proteobacteria"
"17448"	"Bacilli"	"Firmicutes"
"17449"	"Gammaproteobacteria"	"Proteobacteria"
"17450"	"Bacilli"	"Firmicutes"
"17451"	"Gammaproteobacteria"	"Proteobacteria"
"17452"	"Gammaproteobacteria"	"Proteobacteria"
"17453"	"Gammaproteobacteria"	"Proteobacteria"
"17454"	"Gammaproteobacteria"	"Proteobacteria"
"17455"	"Gammaproteobacteria"	"Proteobacteria"
"17456"	"Gammaproteobacteria"	"Proteobacteria"
"17457"	"Gammaproteobacteria"	"Proteobacteria"
"17458"	"Gammaproteobacteria"	"Proteobacteria"
"17459"	"Gammaproteobacteria"	"Proteobacteria"
"17460"	NA	NA
"17461"	"Bacilli"	"Firmicutes"
"17462"	"Gammaproteobacteria"	"Proteobacteria"
"17463"	"Gammaproteobacteria"	"Proteobacteria"
"17464"	"Alphaproteobacteria"	"Proteobacteria"
"17465"	"Dehalococcoidia"	"Chloroflexota"
"17466"	"Gammaproteobacteria"	"Proteobacteria"
"17467"	"Gammaproteobacteria"	"Proteobacteria"
"17468"	"Gammaproteobacteria"	"Proteobacteria"
"17469"	"Actinomycetia"	"Actinobacteriota"
"17470"	"Alphaproteobacteria"	"Proteobacteria"
"17471"	"Bacilli"	"Firmicutes"
"17472"	"Bacilli"	"Firmicutes"
"17473"	"Actinomycetia"	"Actinobacteriota"
"17474"	"Gammaproteobacteria"	"Proteobacteria"
"17475"	"Bacilli"	"Firmicutes"
"17476"	"Bacilli"	"Firmicutes"
"17477"	"Gammaproteobacteria"	"Proteobacteria"
"17478"	"Bacilli"	"Firmicutes"
"17479"	"Bacilli"	"Firmicutes"
"17480"	"Gammaproteobacteria"	"Proteobacteria"
"17481"	"Bacilli"	"Firmicutes"
"17482"	"Gammaproteobacteria"	"Proteobacteria"
"17483"	"Actinomycetia"	"Actinobacteriota"
"17484"	"Alphaproteobacteria"	"Proteobacteria"
"17485"	"Bacilli"	"Firmicutes"
"17486"	"Bacteroidia"	"Bacteroidota"
"17487"	"Gammaproteobacteria"	"Proteobacteria"
"17488"	"Actinomycetia"	"Actinobacteriota"
"17489"	"Gammaproteobacteria"	"Proteobacteria"
"17490"	"Actinomycetia"	"Actinobacteriota"
"17491"	"Actinomycetia"	"Actinobacteriota"
"17492"	"Thermotogae"	"Thermotogota"
"17493"	"Gammaproteobacteria"	"Proteobacteria"
"17494"	"Thermodesulfovibrionia"	"Nitrospirota"
"17495"	"Gammaproteobacteria"	"Proteobacteria"
"17496"	"Bacteroidia"	"Bacteroidota"
"17497"	"Gammaproteobacteria"	"Proteobacteria"
"17498"	"Gammaproteobacteria"	"Proteobacteria"
"17499"	"Gammaproteobacteria"	"Proteobacteria"
"17500"	"Gammaproteobacteria"	"Proteobacteria"
"17501"	"Gammaproteobacteria"	"Proteobacteria"
"17502"	"Gammaproteobacteria"	"Proteobacteria"
"17503"	"Campylobacteria"	"Campylobacterota"
"17504"	"Actinomycetia"	"Actinobacteriota"
"17505"	"Actinomycetia"	"Actinobacteriota"
"17506"	"Gammaproteobacteria"	"Proteobacteria"
"17507"	"Gammaproteobacteria"	"Proteobacteria"
"17508"	"Bacilli"	"Firmicutes"
"17509"	"Bacilli"	"Firmicutes"
"17510"	"Bacilli"	"Firmicutes"
"17511"	"Gammaproteobacteria"	"Proteobacteria"
"17512"	"Gammaproteobacteria"	"Proteobacteria"
"17513"	"Gammaproteobacteria"	"Proteobacteria"
"17514"	"Gammaproteobacteria"	"Proteobacteria"
"17515"	"Gammaproteobacteria"	"Proteobacteria"
"17516"	"Gammaproteobacteria"	"Proteobacteria"
"17517"	"Gammaproteobacteria"	"Proteobacteria"
"17518"	"Gammaproteobacteria"	"Proteobacteria"
"17519"	"Gammaproteobacteria"	"Proteobacteria"
"17520"	"Gammaproteobacteria"	"Proteobacteria"
"17521"	"Gammaproteobacteria"	"Proteobacteria"
"17522"	"Gammaproteobacteria"	"Proteobacteria"
"17523"	"Gammaproteobacteria"	"Proteobacteria"
"17524"	"Gammaproteobacteria"	"Proteobacteria"
"17525"	"Gammaproteobacteria"	"Proteobacteria"
"17526"	"Gammaproteobacteria"	"Proteobacteria"
"17527"	"Gammaproteobacteria"	"Proteobacteria"
"17528"	"Gammaproteobacteria"	"Proteobacteria"
"17529"	"Gammaproteobacteria"	"Proteobacteria"
"17530"	"Gammaproteobacteria"	"Proteobacteria"
"17531"	"Gammaproteobacteria"	"Proteobacteria"
"17532"	"Gammaproteobacteria"	"Proteobacteria"
"17533"	"Actinomycetia"	"Actinobacteriota"
"17534"	"Actinomycetia"	"Actinobacteriota"
"17535"	"Gammaproteobacteria"	"Proteobacteria"
"17536"	"Gammaproteobacteria"	"Proteobacteria"
"17537"	"Alphaproteobacteria"	"Proteobacteria"
"17538"	"Gammaproteobacteria"	"Proteobacteria"
"17539"	"Bacteroidia"	"Bacteroidota"
"17540"	"Bacilli"	"Firmicutes"
"17541"	"Gammaproteobacteria"	"Proteobacteria"
"17542"	"Alphaproteobacteria"	"Proteobacteria"
"17543"	"Gammaproteobacteria"	"Proteobacteria"
"17544"	"Actinomycetia"	"Actinobacteriota"
"17545"	"Gammaproteobacteria"	"Proteobacteria"
"17546"	"Actinomycetia"	"Actinobacteriota"
"17547"	"Gammaproteobacteria"	"Proteobacteria"
"17548"	"Actinomycetia"	"Actinobacteriota"
"17549"	"Actinomycetia"	"Actinobacteriota"
"17550"	"Gammaproteobacteria"	"Proteobacteria"
"17551"	"Gammaproteobacteria"	"Proteobacteria"
"17552"	"Gammaproteobacteria"	"Proteobacteria"
"17553"	"Gammaproteobacteria"	"Proteobacteria"
"17554"	"Gammaproteobacteria"	"Proteobacteria"
"17555"	"Gammaproteobacteria"	"Proteobacteria"
"17556"	"Actinomycetia"	"Actinobacteriota"
"17557"	NA	NA
"17558"	"Bacteroidia"	"Bacteroidota"
"17559"	"Gammaproteobacteria"	"Proteobacteria"
"17560"	"Gammaproteobacteria"	"Proteobacteria"
"17561"	"Gammaproteobacteria"	"Proteobacteria"
"17562"	"Bacilli"	"Firmicutes"
"17563"	"Gammaproteobacteria"	"Proteobacteria"
"17564"	"Gammaproteobacteria"	"Proteobacteria"
"17565"	"Actinomycetia"	"Actinobacteriota"
"17566"	"Bacilli"	"Firmicutes"
"17567"	"Bacilli"	"Firmicutes"
"17568"	"Gammaproteobacteria"	"Proteobacteria"
"17569"	"Gammaproteobacteria"	"Proteobacteria"
"17570"	"Actinomycetia"	"Actinobacteriota"
"17571"	"Gammaproteobacteria"	"Proteobacteria"
"17572"	"Gammaproteobacteria"	"Proteobacteria"
"17573"	"Gammaproteobacteria"	"Proteobacteria"
"17574"	"Gammaproteobacteria"	"Proteobacteria"
"17575"	"Gammaproteobacteria"	"Proteobacteria"
"17576"	"Gammaproteobacteria"	"Proteobacteria"
"17577"	"Actinomycetia"	"Actinobacteriota"
"17578"	"Bacteroidia"	"Bacteroidota"
"17579"	"Gammaproteobacteria"	"Proteobacteria"
"17580"	"Gammaproteobacteria"	"Proteobacteria"
"17581"	"Gammaproteobacteria"	"Proteobacteria"
"17582"	"Gammaproteobacteria"	"Proteobacteria"
"17583"	"Bacilli"	"Firmicutes"
"17584"	"Gammaproteobacteria"	"Proteobacteria"
"17585"	"Bacilli"	"Firmicutes"
"17586"	"Bacilli"	"Firmicutes"
"17587"	"Bacilli"	"Firmicutes"
"17588"	"Bacilli"	"Firmicutes"
"17589"	"Bacilli"	"Firmicutes"
"17590"	"Bacilli"	"Firmicutes"
"17591"	"Bacilli"	"Firmicutes"
"17592"	"Gammaproteobacteria"	"Proteobacteria"
"17593"	"Actinomycetia"	"Actinobacteriota"
"17594"	"Actinomycetia"	"Actinobacteriota"
"17595"	"Actinomycetia"	"Actinobacteriota"
"17596"	"Actinomycetia"	"Actinobacteriota"
"17597"	"Actinomycetia"	"Actinobacteriota"
"17598"	"Actinomycetia"	"Actinobacteriota"
"17599"	"Gammaproteobacteria"	"Proteobacteria"
"17600"	"Bacilli"	"Firmicutes"
"17601"	"Bacilli"	"Firmicutes"
"17602"	"Bacilli"	"Firmicutes"
"17603"	"Bacilli"	"Firmicutes"
"17604"	"Alphaproteobacteria"	"Proteobacteria"
"17605"	"Gammaproteobacteria"	"Proteobacteria"
"17606"	"Gammaproteobacteria"	"Proteobacteria"
"17607"	"Alphaproteobacteria"	"Proteobacteria"
"17608"	"Gammaproteobacteria"	"Proteobacteria"
"17609"	"Bacteroidia"	"Bacteroidota"
"17610"	"Alphaproteobacteria"	"Proteobacteria"
"17611"	"Bacilli"	"Firmicutes"
"17612"	"Bacilli"	"Firmicutes"
"17613"	"Bacilli"	"Firmicutes"
"17614"	"Bacilli"	"Firmicutes"
"17615"	"Bacilli"	"Firmicutes"
"17616"	"Bacteroidia"	"Bacteroidota"
"17617"	"Bacteroidia"	"Bacteroidota"
"17618"	"Bacteroidia"	"Bacteroidota"
"17619"	"Bacteroidia"	"Bacteroidota"
"17620"	"Bacteroidia"	"Bacteroidota"
"17621"	"Bacteroidia"	"Bacteroidota"
"17622"	"Bacteroidia"	"Bacteroidota"
"17623"	"Bacteroidia"	"Bacteroidota"
"17624"	"Bacteroidia"	"Bacteroidota"
"17625"	"Bacteroidia"	"Bacteroidota"
"17626"	"Bacteroidia"	"Bacteroidota"
"17627"	"Bacteroidia"	"Bacteroidota"
"17628"	"Bacteroidia"	"Bacteroidota"
"17629"	"Bacteroidia"	"Bacteroidota"
"17630"	"Bacteroidia"	"Bacteroidota"
"17631"	"Bacteroidia"	"Bacteroidota"
"17632"	"Bacteroidia"	"Bacteroidota"
"17633"	"Bacteroidia"	"Bacteroidota"
"17634"	"Bacteroidia"	"Bacteroidota"
"17635"	"Bacteroidia"	"Bacteroidota"
"17636"	"Bacteroidia"	"Bacteroidota"
"17637"	"Bacteroidia"	"Bacteroidota"
"17638"	"Bacteroidia"	"Bacteroidota"
"17639"	"Bacteroidia"	"Bacteroidota"
"17640"	"Bacteroidia"	"Bacteroidota"
"17641"	"Bacilli"	"Firmicutes"
"17642"	"Gammaproteobacteria"	"Proteobacteria"
"17643"	"Gammaproteobacteria"	"Proteobacteria"
"17644"	"Gammaproteobacteria"	"Proteobacteria"
"17645"	"Bacilli"	"Firmicutes"
"17646"	"Gammaproteobacteria"	"Proteobacteria"
"17647"	"Gammaproteobacteria"	"Proteobacteria"
"17648"	"Gammaproteobacteria"	"Proteobacteria"
"17649"	"Actinomycetia"	"Actinobacteriota"
"17650"	"Bacilli"	"Firmicutes"
"17651"	"Bacilli"	"Firmicutes"
"17652"	"Gammaproteobacteria"	"Proteobacteria"
"17653"	"Gammaproteobacteria"	"Proteobacteria"
"17654"	"Gammaproteobacteria"	"Proteobacteria"
"17655"	"Gammaproteobacteria"	"Proteobacteria"
"17656"	"Gammaproteobacteria"	"Proteobacteria"
"17657"	"Gammaproteobacteria"	"Proteobacteria"
"17658"	"Gammaproteobacteria"	"Proteobacteria"
"17659"	"Gammaproteobacteria"	"Proteobacteria"
"17660"	"Gammaproteobacteria"	"Proteobacteria"
"17661"	"Gammaproteobacteria"	"Proteobacteria"
"17662"	"Leptospirae"	"Spirochaetota"
"17663"	"Leptospirae"	"Spirochaetota"
"17664"	"Leptospirae"	"Spirochaetota"
"17665"	"Leptospirae"	"Spirochaetota"
"17666"	"Leptospirae"	"Spirochaetota"
"17667"	"Gammaproteobacteria"	"Proteobacteria"
"17668"	"Gammaproteobacteria"	"Proteobacteria"
"17669"	"Bacilli"	"Firmicutes"
"17670"	"Bacilli"	"Firmicutes"
"17671"	"Gammaproteobacteria"	"Proteobacteria"
"17672"	"Gammaproteobacteria"	"Proteobacteria"
"17673"	"Gammaproteobacteria"	"Proteobacteria"
"17674"	"Gammaproteobacteria"	"Proteobacteria"
"17675"	"Gammaproteobacteria"	"Proteobacteria"
"17676"	"Gammaproteobacteria"	"Proteobacteria"
"17677"	"Gammaproteobacteria"	"Proteobacteria"
"17678"	"Gammaproteobacteria"	"Proteobacteria"
"17679"	"Gammaproteobacteria"	"Proteobacteria"
"17680"	"Gammaproteobacteria"	"Proteobacteria"
"17681"	"Gammaproteobacteria"	"Proteobacteria"
"17682"	"Gammaproteobacteria"	"Proteobacteria"
"17683"	"Gammaproteobacteria"	"Proteobacteria"
"17684"	"Gammaproteobacteria"	"Proteobacteria"
"17685"	"Gammaproteobacteria"	"Proteobacteria"
"17686"	"Bacilli"	"Firmicutes"
"17687"	"Gammaproteobacteria"	"Proteobacteria"
"17688"	"Bacilli"	"Firmicutes"
"17689"	"Bacilli"	"Firmicutes"
"17690"	"Bacilli"	"Firmicutes"
"17691"	"Gammaproteobacteria"	"Proteobacteria"
"17692"	"Gammaproteobacteria"	"Proteobacteria"
"17693"	"Gammaproteobacteria"	"Proteobacteria"
"17694"	"Actinomycetia"	"Actinobacteriota"
"17695"	"Bacilli"	"Firmicutes"
"17696"	"Gammaproteobacteria"	"Proteobacteria"
"17697"	"Alphaproteobacteria"	"Proteobacteria"
"17698"	"Alphaproteobacteria"	"Proteobacteria"
"17699"	"Alphaproteobacteria"	"Proteobacteria"
"17700"	"Alphaproteobacteria"	"Proteobacteria"
"17701"	"Alphaproteobacteria"	"Proteobacteria"
"17702"	"Alphaproteobacteria"	"Proteobacteria"
"17703"	"Bacilli"	"Firmicutes"
"17704"	"Actinomycetia"	"Actinobacteriota"
"17705"	"Actinomycetia"	"Actinobacteriota"
"17706"	"Actinomycetia"	"Actinobacteriota"
"17707"	"Gammaproteobacteria"	"Proteobacteria"
"17708"	"Gammaproteobacteria"	"Proteobacteria"
"17709"	"Gammaproteobacteria"	"Proteobacteria"
"17710"	"Gammaproteobacteria"	"Proteobacteria"
"17711"	"Gammaproteobacteria"	"Proteobacteria"
"17712"	"Gammaproteobacteria"	"Proteobacteria"
"17713"	"Gammaproteobacteria"	"Proteobacteria"
"17714"	"Gammaproteobacteria"	"Proteobacteria"
"17715"	"Actinomycetia"	"Actinobacteriota"
"17716"	"Actinomycetia"	"Actinobacteriota"
"17717"	"Actinomycetia"	"Actinobacteriota"
"17718"	"Actinomycetia"	"Actinobacteriota"
"17719"	"Actinomycetia"	"Actinobacteriota"
"17720"	"Actinomycetia"	"Actinobacteriota"
"17721"	"Actinomycetia"	"Actinobacteriota"
"17722"	"Alphaproteobacteria"	"Proteobacteria"
"17723"	"Actinomycetia"	"Actinobacteriota"
"17724"	"Actinomycetia"	"Actinobacteriota"
"17725"	"Actinomycetia"	"Actinobacteriota"
"17726"	"Actinomycetia"	"Actinobacteriota"
"17727"	"Actinomycetia"	"Actinobacteriota"
"17728"	"Actinomycetia"	"Actinobacteriota"
"17729"	"Actinomycetia"	"Actinobacteriota"
"17730"	"Actinomycetia"	"Actinobacteriota"
"17731"	"Actinomycetia"	"Actinobacteriota"
"17732"	"Actinomycetia"	"Actinobacteriota"
"17733"	"Actinomycetia"	"Actinobacteriota"
"17734"	"Actinomycetia"	"Actinobacteriota"
"17735"	"Actinomycetia"	"Actinobacteriota"
"17736"	"Actinomycetia"	"Actinobacteriota"
"17737"	"Actinomycetia"	"Actinobacteriota"
"17738"	"Actinomycetia"	"Actinobacteriota"
"17739"	"Actinomycetia"	"Actinobacteriota"
"17740"	"Actinomycetia"	"Actinobacteriota"
"17741"	"Actinomycetia"	"Actinobacteriota"
"17742"	"Actinomycetia"	"Actinobacteriota"
"17743"	"Actinomycetia"	"Actinobacteriota"
"17744"	"Actinomycetia"	"Actinobacteriota"
"17745"	"Actinomycetia"	"Actinobacteriota"
"17746"	"Actinomycetia"	"Actinobacteriota"
"17747"	"Actinomycetia"	"Actinobacteriota"
"17748"	"Actinomycetia"	"Actinobacteriota"
"17749"	"Actinomycetia"	"Actinobacteriota"
"17750"	"Actinomycetia"	"Actinobacteriota"
"17751"	"Actinomycetia"	"Actinobacteriota"
"17752"	"Actinomycetia"	"Actinobacteriota"
"17753"	"Actinomycetia"	"Actinobacteriota"
"17754"	"Actinomycetia"	"Actinobacteriota"
"17755"	"Actinomycetia"	"Actinobacteriota"
"17756"	"Actinomycetia"	"Actinobacteriota"
"17757"	"Actinomycetia"	"Actinobacteriota"
"17758"	"Actinomycetia"	"Actinobacteriota"
"17759"	"Actinomycetia"	"Actinobacteriota"
"17760"	"Actinomycetia"	"Actinobacteriota"
"17761"	"Actinomycetia"	"Actinobacteriota"
"17762"	"Actinomycetia"	"Actinobacteriota"
"17763"	"Actinomycetia"	"Actinobacteriota"
"17764"	"Actinomycetia"	"Actinobacteriota"
"17765"	"Actinomycetia"	"Actinobacteriota"
"17766"	"Actinomycetia"	"Actinobacteriota"
"17767"	"Actinomycetia"	"Actinobacteriota"
"17768"	"Actinomycetia"	"Actinobacteriota"
"17769"	"Actinomycetia"	"Actinobacteriota"
"17770"	"Actinomycetia"	"Actinobacteriota"
"17771"	"Actinomycetia"	"Actinobacteriota"
"17772"	"Actinomycetia"	"Actinobacteriota"
"17773"	"Actinomycetia"	"Actinobacteriota"
"17774"	"Actinomycetia"	"Actinobacteriota"
"17775"	"Actinomycetia"	"Actinobacteriota"
"17776"	"Actinomycetia"	"Actinobacteriota"
"17777"	"Actinomycetia"	"Actinobacteriota"
"17778"	"Actinomycetia"	"Actinobacteriota"
"17779"	"Actinomycetia"	"Actinobacteriota"
"17780"	"Actinomycetia"	"Actinobacteriota"
"17781"	"Actinomycetia"	"Actinobacteriota"
"17782"	"Actinomycetia"	"Actinobacteriota"
"17783"	"Actinomycetia"	"Actinobacteriota"
"17784"	"Actinomycetia"	"Actinobacteriota"
"17785"	"Actinomycetia"	"Actinobacteriota"
"17786"	"Actinomycetia"	"Actinobacteriota"
"17787"	"Actinomycetia"	"Actinobacteriota"
"17788"	"Actinomycetia"	"Actinobacteriota"
"17789"	"Actinomycetia"	"Actinobacteriota"
"17790"	"Actinomycetia"	"Actinobacteriota"
"17791"	"Actinomycetia"	"Actinobacteriota"
"17792"	"Actinomycetia"	"Actinobacteriota"
"17793"	"Actinomycetia"	"Actinobacteriota"
"17794"	"Actinomycetia"	"Actinobacteriota"
"17795"	"Actinomycetia"	"Actinobacteriota"
"17796"	"Actinomycetia"	"Actinobacteriota"
"17797"	"Actinomycetia"	"Actinobacteriota"
"17798"	"Actinomycetia"	"Actinobacteriota"
"17799"	"Actinomycetia"	"Actinobacteriota"
"17800"	"Actinomycetia"	"Actinobacteriota"
"17801"	"Actinomycetia"	"Actinobacteriota"
"17802"	"Actinomycetia"	"Actinobacteriota"
"17803"	"Actinomycetia"	"Actinobacteriota"
"17804"	"Actinomycetia"	"Actinobacteriota"
"17805"	"Actinomycetia"	"Actinobacteriota"
"17806"	"Actinomycetia"	"Actinobacteriota"
"17807"	"Actinomycetia"	"Actinobacteriota"
"17808"	"Actinomycetia"	"Actinobacteriota"
"17809"	"Actinomycetia"	"Actinobacteriota"
"17810"	"Actinomycetia"	"Actinobacteriota"
"17811"	"Actinomycetia"	"Actinobacteriota"
"17812"	"Actinomycetia"	"Actinobacteriota"
"17813"	"Gammaproteobacteria"	"Proteobacteria"
"17814"	"Gammaproteobacteria"	"Proteobacteria"
"17815"	"Gammaproteobacteria"	"Proteobacteria"
"17816"	"Gammaproteobacteria"	"Proteobacteria"
"17817"	"Gammaproteobacteria"	"Proteobacteria"
"17818"	"Gammaproteobacteria"	"Proteobacteria"
"17819"	"Gammaproteobacteria"	"Proteobacteria"
"17820"	"Gammaproteobacteria"	"Proteobacteria"
"17821"	"Gammaproteobacteria"	"Proteobacteria"
"17822"	"Bacilli"	"Firmicutes"
"17823"	"Bacilli"	"Firmicutes"
"17824"	"Bacilli"	"Firmicutes"
"17825"	"Campylobacteria"	"Campylobacterota"
"17826"	"Campylobacteria"	"Campylobacterota"
"17827"	"Campylobacteria"	"Campylobacterota"
"17828"	"Gammaproteobacteria"	"Proteobacteria"
"17829"	"Gammaproteobacteria"	"Proteobacteria"
"17830"	"Gammaproteobacteria"	"Proteobacteria"
"17831"	"Bacilli"	"Firmicutes"
"17832"	"Campylobacteria"	"Campylobacterota"
"17833"	"Campylobacteria"	"Campylobacterota"
"17834"	"Campylobacteria"	"Campylobacterota"
"17835"	"Actinomycetia"	"Actinobacteriota"
"17836"	"Alphaproteobacteria"	"Proteobacteria"
"17837"	"Gammaproteobacteria"	"Proteobacteria"
"17838"	"Bacilli"	"Firmicutes"
"17839"	"Gammaproteobacteria"	"Proteobacteria"
"17840"	"Gammaproteobacteria"	"Proteobacteria"
"17841"	"Chlamydiia"	"Chlamydiota"
"17842"	"Gammaproteobacteria"	"Proteobacteria"
"17843"	"Gammaproteobacteria"	"Proteobacteria"
"17844"	"Bacilli"	"Firmicutes"
"17845"	"Gammaproteobacteria"	"Proteobacteria"
"17846"	"Campylobacteria"	"Campylobacterota"
"17847"	"Campylobacteria"	"Campylobacterota"
"17848"	"Campylobacteria"	"Campylobacterota"
"17849"	"Campylobacteria"	"Campylobacterota"
"17850"	"Campylobacteria"	"Campylobacterota"
"17851"	"Campylobacteria"	"Campylobacterota"
"17852"	"Campylobacteria"	"Campylobacterota"
"17853"	"Gammaproteobacteria"	"Proteobacteria"
"17854"	"Gammaproteobacteria"	"Proteobacteria"
"17855"	"Gammaproteobacteria"	"Proteobacteria"
"17856"	"Gammaproteobacteria"	"Proteobacteria"
"17857"	"Gammaproteobacteria"	"Proteobacteria"
"17858"	"Gammaproteobacteria"	"Proteobacteria"
"17859"	"Gammaproteobacteria"	"Proteobacteria"
"17860"	"Gammaproteobacteria"	"Proteobacteria"
"17861"	"Gammaproteobacteria"	"Proteobacteria"
"17862"	"Gammaproteobacteria"	"Proteobacteria"
"17863"	"Gammaproteobacteria"	"Proteobacteria"
"17864"	"Gammaproteobacteria"	"Proteobacteria"
"17865"	"UBA994"	"Firmicutes"
"17866"	"Gammaproteobacteria"	"Proteobacteria"
"17867"	"Gammaproteobacteria"	"Proteobacteria"
"17868"	"Actinomycetia"	"Actinobacteriota"
"17869"	"Actinomycetia"	"Actinobacteriota"
"17870"	"Gammaproteobacteria"	"Proteobacteria"
"17871"	"Campylobacteria"	"Campylobacterota"
"17872"	"Actinomycetia"	"Actinobacteriota"
"17873"	"Bacteroidia"	"Bacteroidota"
"17874"	"Gammaproteobacteria"	"Proteobacteria"
"17875"	"Bacilli"	"Firmicutes"
"17876"	"Bacilli"	"Firmicutes"
"17877"	"Bacilli"	"Firmicutes"
"17878"	"Bacilli"	"Firmicutes"
"17879"	"Gammaproteobacteria"	"Proteobacteria"
"17880"	"Bacilli"	"Firmicutes"
"17881"	"Bacilli"	"Firmicutes"
"17882"	"Bacilli"	"Firmicutes"
"17883"	"Bacilli"	"Firmicutes"
"17884"	"Gammaproteobacteria"	"Proteobacteria"
"17885"	"Gammaproteobacteria"	"Proteobacteria"
"17886"	"Gammaproteobacteria"	"Proteobacteria"
